91, 26457.60, 17216.14, -36462.62, 14027.75, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
92, 26479.57, 17227.40, -36768.75, 13883.76, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
93, 26480.80, 17231.16, -38002.90, 12882.52, -187500.02, -187500.02, -187500.02, -187500.02, -0.03, -0.08, 1.08
94, 26479.42, 17238.87, -37864.57, 12888.95, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
95, 26478.61, 17235.61, -36598.28, 13899.97, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
96, 26482.64, 17232.21, -36580.84, 14014.74, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
97, 26488.80, 17237.84, -37860.39, 12998.97, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
98, 26485.90, 17241.93, -38038.96, 12749.08, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
99, 26482.10, 17237.80, -36804.20, 13701.17, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
100, 26493.37, 17241.89, -36460.59, 14067.70, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
101, 26518.18, 17264.60, -37649.25, 13152.53, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
102, 26520.46, 17273.03, -38116.59, 12687.57, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
103, 26502.37, 17259.84, -36978.14, 13557.63, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.08
104, 26515.02, 17266.70, -36369.91, 14128.98, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
105, 26523.94, 17273.94, -37408.19, 13357.67, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
106, 26519.96, 17275.53, -38163.75, 12683.32, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
107, 26508.27, 17267.48, -37233.69, 13351.05, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
108, 26506.69, 17261.54, -36318.50, 14158.91, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
109, 26527.52, 17277.99, -37147.41, 13583.24, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
110, 26532.26, 17288.58, -38162.14, 12707.37, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
111, 26524.48, 17286.23, -37481.50, 13156.08, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
112, 26522.04, 17277.81, -36371.70, 14096.40, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
113, 26534.52, 17283.89, -36911.96, 13762.50, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.09, 1.08
114, 26542.92, 17298.80, -38085.85, 12789.65, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
115, 26536.39, 17300.61, -37707.35, 12990.59, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
116, 26538.63, 17298.93, -36472.32, 14000.28, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
117, 26547.30, 17298.75, -36677.65, 13940.16, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
118, 26559.82, 17309.57, -37940.27, 12923.13, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
119, 26545.85, 17301.75, -37880.15, 12865.75, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
120, 26542.70, 17295.22, -36608.33, 13877.42, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
121, 26547.93, 17292.63, -36499.23, 14069.22, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
122, 26549.13, 17296.07, -37763.92, 13078.47, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
123, 26553.02, 17306.22, -38041.68, 12744.94, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.09, 1.08
124, 26539.99, 17293.95, -36827.22, 13673.10, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
125, 26550.00, 17295.96, -36385.00, 14118.37, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
126, 26561.85, 17303.69, -37551.80, 13231.88, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
127, 26560.67, 17312.16, -38129.04, 12674.42, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
128, 26555.73, 17310.69, -37026.47, 13498.73, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
129, 26559.57, 17307.02, -36318.59, 14150.84, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
130, 26569.72, 17314.29, -37327.66, 13406.58, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
131, 26568.62, 17320.50, -38174.34, 12651.15, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
132, 26553.56, 17310.33, -37303.96, 13265.25, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
133, 26557.87, 17307.98, -36331.11, 14112.04, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.08
134, 26566.46, 17311.27, -37071.04, 13613.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
135, 26567.80, 17319.09, -38148.14, 12697.42, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
136, 26553.34, 17309.62, -37546.17, 13075.05, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
137, 26552.51, 17305.03, -36407.77, 14020.91, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
138, 26549.54, 17298.77, -36858.85, 13760.40, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
139, 26550.29, 17303.07, -38061.15, 12772.37, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
140, 26547.59, 17306.91, -37761.41, 12907.86, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
141, 26541.33, 17294.62, -36520.18, 13911.26, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
142, 26547.48, 17292.11, -36656.68, 13902.09, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
143, 26552.04, 17297.86, -37931.42, 12879.66, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.07, 1.07
144, 26555.10, 17306.87, -37940.41, 12771.58, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
145, 26559.93, 17310.06, -36675.66, 13770.13, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
146, 26559.62, 17303.13, -36491.10, 14019.97, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
147, 26572.67, 17314.42, -37733.10, 13057.13, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
148, 26577.07, 17325.57, -38077.89, 12678.94, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
149, 26559.15, 17309.55, -36858.38, 13619.61, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
150, 26559.55, 17302.17, -36367.43, 14109.69, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
151, 26578.64, 17317.15, -37516.62, 13237.75, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
152, 26573.79, 17320.43, -38164.21, 12628.89, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
153, 26557.16, 17306.78, -37103.63, 13416.77, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.07, 1.08
154, 26557.83, 17300.92, -36326.34, 14121.29, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
155, 26564.78, 17303.02, -37286.60, 13421.19, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
156, 26568.42, 17311.78, -38186.16, 12626.66, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
157, 26558.63, 17306.04, -37363.38, 13204.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
158, 26562.16, 17304.79, -36363.79, 14057.19, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
159, 26565.79, 17302.73, -37036.91, 13609.11, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
160, 26577.97, 17319.25, -38130.98, 12694.74, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
161, 26564.49, 17311.60, -37620.42, 13004.42, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
162, 26549.15, 17293.16, -36441.39, 13978.18, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
163, 26565.00, 17304.45, -36813.19, 13785.55, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.08
164, 26567.77, 17310.06, -38036.27, 12788.13, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
165, 26556.98, 17304.61, -37823.87, 12854.78, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
166, 26550.72, 17293.39, -36575.21, 13856.20, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
167, 26565.07, 17300.25, -36611.06, 13933.50, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
168, 26576.00, 17313.17, -37871.41, 12931.22, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
169, 26576.47, 17322.51, -38001.07, 12718.77, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
170, 26573.32, 17318.22, -36752.23, 13688.79, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
171, 26569.72, 17307.09, -36472.88, 14010.12, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
172, 26568.65, 17306.84, -37681.96, 13081.76, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
173, 26577.25, 17323.41, -38106.57, 12646.01, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.08
174, 26558.97, 17306.15, -36944.50, 13526.56, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
175, 26562.99, 17303.80, -36379.81, 14063.18, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
176, 26576.92, 17313.97, -37466.37, 13249.96, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
177, 26573.85, 17316.50, -38179.97, 12594.83, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
178, 26566.81, 17313.24, -37186.84, 13321.59, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
179, 26561.72, 17302.84, -36342.32, 14072.88, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
180, 26575.49, 17311.20, -37210.49, 13459.01, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
181, 26584.07, 17325.69, -38152.32, 12643.69, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
182, 26565.70, 17312.61, -37423.57, 13133.79, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
183, 26555.88, 17297.30, -36370.06, 14021.00, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.07
184, 26557.54, 17291.89, -36958.50, 13649.47, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
185, 26567.48, 17303.54, -38083.50, 12720.85, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
186, 26568.40, 17311.29, -37643.60, 12974.18, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
187, 26559.86, 17300.45, -36439.18, 13963.67, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
188, 26565.81, 17300.50, -36739.49, 13823.91, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
189, 26569.05, 17308.27, -38021.25, 12772.43, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
190, 26555.12, 17303.78, -37886.14, 12766.38, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
191, 26548.84, 17295.47, -36590.61, 13803.05, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
192, 26545.85, 17282.30, -36514.93, 13987.05, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
193, 26555.28, 17290.84, -37825.72, 12952.46, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.09, 1.07
194, 26556.46, 17299.11, -38044.59, 12667.81, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
195, 26572.36, 17315.02, -36772.89, 13655.64, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
196, 26576.87, 17311.56, -36406.79, 14047.07, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
197, 26577.97, 17312.90, -37631.51, 13098.77, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
198, 26570.37, 17311.78, -38130.93, 12602.74, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
199, 26560.11, 17304.94, -37006.60, 13444.19, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
200, 26556.11, 17296.40, -36347.45, 14061.57, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
201, 26569.00, 17306.13, -37391.45, 13294.01, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
202, 26574.55, 17315.74, -38175.14, 12594.58, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
203, 26564.24, 17308.27, -37256.96, 13253.00, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
204, 26566.86, 17304.05, -36335.82, 14059.87, -187500.02, -187500.02, -187500.02, -187500.02, -0.01, -0.09, 1.07
205, 26588.05, 17316.86, -37129.49, 13512.81, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
206, 26585.19, 17318.94, -38151.36, 12629.63, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
207, 26563.33, 17301.46, -37470.11, 13082.32, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
208, 26553.96, 17289.88, -36360.01, 14018.88, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
209, 26556.53, 17285.36, -36907.51, 13673.52, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
210, 26563.01, 17293.77, -38082.92, 12697.09, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
211, 26568.09, 17305.90, -37715.13, 12882.41, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
212, 26558.77, 17293.23, -36478.96, 13883.25, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
213, 26580.13, 17305.93, -36676.73, 13828.69, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
214, 26579.20, 17309.55, -37950.49, 12803.37, -187500.02, -187500.02, -187500.02, -187500.02, -0.01, -0.08, 1.07
215, 26564.80, 17301.61, -37924.16, 12718.08, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
216, 26556.08, 17292.61, -36635.76, 13739.17, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
217, 26563.28, 17292.22, -36495.30, 13958.57, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
218, 26570.23, 17294.30, -37757.39, 12974.09, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
219, 26565.12, 17295.69, -38060.53, 12621.72, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
220, 26561.63, 17297.28, -36838.60, 13560.85, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
221, 26573.74, 17303.56, -36405.20, 14003.88, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
222, 26575.04, 17302.51, -37561.99, 13129.66, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
223, 26568.09, 17301.77, -38154.25, 12569.84, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
224, 26553.89, 17294.13, -37081.45, 13366.92, -187500.02, -187500.02, -187500.02, -187500.02, -0.01, -0.08, 1.07
225, 26549.02, 17285.86, -36353.97, 14033.34, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
226, 26565.03, 17299.42, -37337.67, 13320.37, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
227, 26571.51, 17317.62, -38179.91, 12577.84, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
228, 26562.46, 17314.64, -37332.55, 13169.96, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
229, 26560.91, 17305.73, -36353.34, 14014.81, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
230, 26570.28, 17306.29, -37078.79, 13527.75, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
231, 26584.70, 17325.24, -38148.14, 12619.41, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
232, 26585.63, 17332.91, -37556.45, 12996.58, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
233, 26572.27, 17316.97, -36424.38, 13934.99, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
234, 26573.94, 17312.16, -36862.65, 13686.78, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.07
235, 26579.06, 17319.94, -38068.95, 12702.29, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
236, 26571.28, 17322.36, -37783.14, 12833.50, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
237, 26568.33, 17317.44, -36533.84, 13843.75, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
238, 26573.63, 17314.73, -36634.15, 13873.30, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
239, 26582.66, 17324.35, -37929.32, 12837.08, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
240, 26568.94, 17317.10, -37969.27, 12696.84, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
241, 26553.56, 17301.48, -36689.11, 13711.97, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
242, 26566.12, 17306.87, -36479.52, 13985.29, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
243, 26568.98, 17312.14, -37709.76, 13033.77, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
244, 26567.48, 17317.71, -38074.72, 12649.68, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.07
245, 26559.64, 17310.42, -36895.22, 13545.02, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
246, 26563.68, 17307.98, -36374.80, 14053.06, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
247, 26578.84, 17321.24, -37507.63, 13196.31, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
248, 26574.17, 17321.51, -38168.29, 12579.70, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
249, 26562.21, 17310.51, -37143.57, 13330.13, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
250, 26568.04, 17306.51, -36339.75, 14048.36, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
251, 26569.99, 17306.29, -37264.74, 13387.55, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
252, 26577.77, 17321.62, -38176.04, 12595.12, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
253, 26573.99, 17325.57, -37377.91, 13148.03, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
254, 26567.42, 17316.99, -36340.38, 14045.95, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.07
255, 26579.89, 17324.97, -37018.76, 13598.06, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
0, 26584.34, 17332.84, -38128.70, 12666.98, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
1, 26580.38, 17330.87, -37621.72, 12974.25, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
2, 26573.45, 17317.33, -36433.59, 13954.22, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
3, 26574.86, 17309.64, -36793.77, 13767.18, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
4, 26581.77, 17317.88, -38043.54, 12747.07, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
5, 26564.62, 17307.98, -37846.73, 12795.97, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
6, 26558.52, 17302.48, -36569.26, 13822.63, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
7, 26564.71, 17302.35, -36606.30, 13901.04, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
8, 26577.63, 17316.97, -37885.94, 12891.17, -187500.02, -187500.02, -187500.02, -187500.02, -0.02, -0.08, 1.07
9, 26576.40, 17321.73, -38009.30, 12689.49, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
10, 26567.13, 17310.60, -36748.86, 13678.22, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
11, 26582.13, 17316.88, -36461.82, 14008.08, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
12, 26586.53, 17320.46, -37680.14, 13066.99, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
13, 26573.85, 17316.25, -38124.41, 12615.39, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
14, 26573.45, 17319.38, -36961.89, 13495.83, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
15, 26574.12, 17312.01, -36351.51, 14077.69, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
16, 26580.94, 17316.46, -37445.77, 13265.31, -187500.02, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00
